player_id,name,current_club_name,date_of_birth,position,sub_position,foot,height_in_cm,international_caps,market_value_in_eur,appearances,goals,assists,minutes,yellow_cards,red_cards
74088,Declan Rudd,Norwich City,1991-01-16,Goalkeeper,Goalkeeper,right,191.0,,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
74230,Pablo Sarabia,Wolverhampton Wanderers,1992-05-11,Midfield,Attacking Midfield,left,174.0,27.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
74300,Luka Milivojevic,Crystal Palace,1991-04-07,Midfield,Defensive Midfield,right,186.0,,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
74768,Adlène Guédioura,Middlesbrough FC,1985-11-12,Midfield,Central Midfield,right,178.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
74810,Ben Mee,Brentford FC,1989-09-21,Defender,Centre-Back,left,180.0,2.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
74943,Juraj Kucka,Watford FC,1987-02-26,Midfield,Central Midfield,right,186.0,,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0
74960,Martin Dúbravka,Burnley FC,1989-01-15,Goalkeeper,Goalkeeper,right,191.0,60.0,500000.0,32.0,0.0,0.0,2880.0,1.0,0.0
75067,Liam Cooper,Leeds United,1991-08-30,Defender,Centre-Back,left,186.0,,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0
75489,Niclas Füllkrug,West Ham United,1993-02-09,Attack,Centre-Forward,right,189.0,24.0,3500000.0,5.0,0.0,0.0,210.0,0.0,0.0
76799,Miguel Britos,Watford FC,1985-07-17,Defender,Centre-Back,left,189.0,,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
77274,Matt Phillips,West Bromwich Albion,1991-03-13,Attack,Right Winger,right,183.0,,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
77329,Will Buckley,Sunderland AFC,1989-11-21,Attack,Right Winger,,183.0,,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
77544,George Friend,Middlesbrough FC,1987-10-19,Defender,Left-Back,left,188.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
77559,Dean Moxey,Crystal Palace,1986-01-14,Defender,Left-Back,left,180.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
77757,Thomas Kaminski,Luton Town,1992-10-23,Goalkeeper,Goalkeeper,,190.0,,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
77760,Victor Wanyama,Tottenham Hotspur,1991-06-25,Midfield,Defensive Midfield,right,184.0,,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
78959,Martin Kelly,Crystal Palace,1990-04-27,Defender,Right-Back,right,191.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
78966,Daniel Ayala,Middlesbrough FC,1990-11-07,Defender,Centre-Back,right,190.0,,450000.0,0.0,0.0,0.0,0.0,0.0,0.0
79723,Sean Morrison,Cardiff City,1991-01-08,Defender,Centre-Back,right,194.0,,900000.0,0.0,0.0,0.0,0.0,0.0,0.0
80435,Korey Smith,Norwich City,1991-01-31,Midfield,Central Midfield,right,183.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
81202,Craig Noone,Cardiff City,1987-11-17,Attack,Right Winger,left,173.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
81793,Tadanari Lee,Southampton FC,1985-12-19,Attack,Centre-Forward,left,182.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
81876,Joseph Mills,Reading FC,1989-10-30,Defender,Left-Back,left,175.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
82105,Joel Matip,Liverpool FC,1991-08-08,Defender,Centre-Back,right,195.0,,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0
82215,Bongani Khumalo,Tottenham Hotspur,1987-01-06,Defender,Centre-Back,right,189.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
82243,Moritz Leitner,Norwich City,1992-12-08,Midfield,Central Midfield,right,178.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
83430,Albert Adomah,Middlesbrough FC,1987-12-13,Attack,Right Winger,right,185.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
85177,Nathaniel Clyne,Crystal Palace,1991-04-05,Defender,Right-Back,right,175.0,14.0,300000.0,9.0,0.0,1.0,593.0,1.0,0.0
85475,Federico Fernández,Newcastle United,1989-02-21,Defender,Centre-Back,right,190.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
85706,Enda Stevens,Sheffield United,1990-07-09,Defender,Left-Back,left,183.0,,600000.0,0.0,0.0,0.0,0.0,0.0,0.0
85864,Loris Karius,Newcastle United,1993-06-22,Goalkeeper,Goalkeeper,right,191.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
85928,Danny Lafferty,Burnley FC,1989-05-18,Defender,Left-Back,left,182.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
85935,James McClean,West Bromwich Albion,1989-04-22,Midfield,Left Midfield,left,180.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
85941,Stefan Ortega,Manchester City,1992-11-06,Goalkeeper,Goalkeeper,right,185.0,0.0,4000000.0,3.0,0.0,0.0,270.0,0.0,0.0
86643,Thomas Eisfeld,Arsenal FC,1993-01-18,Midfield,Central Midfield,right,177.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
87422,Valentin Roberge,Sunderland AFC,1987-06-09,Defender,Centre-Back,left,189.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
87672,Junior Stanislas,AFC Bournemouth,1989-11-26,Attack,Left Winger,right,183.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
88067,Alejandro Faurlín,Queens Park Rangers,1986-08-09,Midfield,Central Midfield,left,185.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
88709,Luca Scapuzzi,Manchester City,1991-04-15,Attack,Left Winger,right,182.0,,175000.0,0.0,0.0,0.0,0.0,0.0,0.0
88750,Nile Ranger,Newcastle United,1991-04-11,Attack,Centre-Forward,right,188.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
88971,Jonathan Kodjia,Aston Villa,1989-10-22,Attack,Centre-Forward,right,189.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
89648,David Cornell,Swansea City,1991-03-28,Goalkeeper,Goalkeeper,right,186.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
90273,Román Golobart,Wigan Athletic,1992-03-21,Defender,Centre-Back,right,193.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
90836,Steve Cook,Nottingham Forest,1991-04-19,Defender,Centre-Back,right,185.0,,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0
90964,Joe Bennett,Cardiff City,1990-03-28,Defender,Left-Back,left,178.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
91286,John Brayford,Cardiff City,1987-12-29,Defender,Right-Back,right,173.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
91330,Conor Henderson,Hull City,1991-09-08,Midfield,Defensive Midfield,left,183.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
91340,James Shea,Luton Town,1991-06-16,Goalkeeper,Goalkeeper,,185.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
92109,Ryan Shotton,Stoke City,1988-09-30,Defender,Centre-Back,right,189.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
92381,Sammy Ameobi,Newcastle United,1992-05-01,Attack,Left Winger,left,190.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
92469,Matt Ritchie,Newcastle United,1989-09-10,Midfield,Right Midfield,left,173.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
92571,Aaron Cresswell,West Ham United,1989-12-15,Defender,Left-Back,left,170.0,3.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0
92572,Joel Ward,Crystal Palace,1989-10-29,Defender,Right-Back,right,186.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
93145,Adama Diomande,Hull City,1990-02-14,Attack,Centre-Forward,right,183.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
93626,Stuart O'Keefe,Cardiff City,1991-03-04,Midfield,Central Midfield,right,173.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
94655,Jordan Bowery,Aston Villa,1991-07-02,Attack,Centre-Forward,right,185.0,,175000.0,0.0,0.0,0.0,0.0,0.0,0.0
95424,Kyle Walker,Burnley FC,1990-05-28,Defender,Right-Back,right,183.0,96.0,1500000.0,33.0,0.0,2.0,2827.0,8.0,0.0
95435,Connor Wickham,Crystal Palace,1993-03-31,Attack,Centre-Forward,right,189.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
95795,Václav Hladký,Burnley FC,1990-11-14,Goalkeeper,Goalkeeper,right,192.0,1.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
95810,Kieran Trippier,Newcastle United,1990-09-19,Defender,Right-Back,right,173.0,54.0,1500000.0,17.0,0.0,1.0,1275.0,3.0,0.0
95976,Alex McCarthy,Southampton FC,1989-12-03,Goalkeeper,Goalkeeper,right,193.0,1.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
98240,Ciaran Clark,Newcastle United,1989-09-26,Defender,Centre-Back,left,185.0,,600000.0,0.0,0.0,0.0,0.0,0.0,0.0
99331,Jannik Vestergaard,Leicester City,1992-08-03,Defender,Centre-Back,both,199.0,59.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
99397,Karl Darlow,Leeds United,1990-10-08,Goalkeeper,Goalkeeper,right,190.0,15.0,200000.0,21.0,0.0,0.0,1890.0,1.0,0.0
101682,Scott Malone,Huddersfield Town,1991-03-25,Defender,Left-Back,left,189.0,,700000.0,0.0,0.0,0.0,0.0,0.0,0.0
102258,Matthew Lowton,Burnley FC,1989-06-09,Defender,Right-Back,right,180.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
102382,Michael Hefele,Huddersfield Town,1990-09-01,Defender,Centre-Back,right,192.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
103261,Jérémy Hélan,Manchester City,1992-05-09,Midfield,Left Midfield,left,181.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
103487,Dean Parrett,Tottenham Hotspur,1991-11-16,Midfield,Central Midfield,right,175.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
104495,Lyle Taylor,Nottingham Forest,1990-03-29,Attack,Centre-Forward,right,188.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
104586,Lee Tomlin,Cardiff City,1989-01-12,Attack,Second Striker,right,180.0,,350000.0,0.0,0.0,0.0,0.0,0.0,0.0
104725,Steve Morison,Norwich City,1983-08-29,Attack,Centre-Forward,right,188.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
104941,Gedo,Hull City,1984-10-30,Attack,Centre-Forward,right,184.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
104962,Filip Orsula,Wigan Athletic,1993-02-25,Defender,Right-Back,right,183.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
105470,Alisson,Liverpool FC,1992-10-02,Goalkeeper,Goalkeeper,right,193.0,83.0,15000000.0,23.0,0.0,0.0,2070.0,1.0,0.0
107350,Fraser Fyvie,Wigan Athletic,1993-03-27,Midfield,Central Midfield,right,172.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
107427,Ikechi Anya,Watford FC,1988-01-03,Midfield,Left Midfield,both,166.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
107617,Dionatan Teixeira,Stoke City,1992-07-24,Defender,Centre-Back,left,193.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
108354,Jordan Ayew,Leicester City,1991-09-11,Attack,Centre-Forward,right,182.0,119.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0
108471,Csaba Somogyi,Fulham FC,1985-04-07,Goalkeeper,Goalkeeper,right,190.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
108725,Chris Wood,Nottingham Forest,1991-12-07,Attack,Centre-Forward,right,191.0,93.0,5000000.0,11.0,1.0,0.0,607.0,0.0,0.0
108878,Adam Matthews,Sunderland AFC,1992-01-13,Defender,Right-Back,right,178.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
109751,Onel Hernández,Norwich City,1993-02-01,Attack,Left Winger,right,172.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
110670,Florent Cuvelier,Stoke City,1992-09-12,Midfield,Central Midfield,,175.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
110798,Marnick Vermijl,Manchester United,1992-01-13,Defender,Left-Back,right,180.0,,375000.0,0.0,0.0,0.0,0.0,0.0,0.0
110860,Luke Garbutt,Everton FC,1993-05-21,Defender,Left-Back,left,180.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
110861,Gary Gardner,Aston Villa,1992-06-29,Midfield,Central Midfield,right,186.0,,600000.0,0.0,0.0,0.0,0.0,0.0,0.0
110863,James Hurst,West Bromwich Albion,1992-01-31,Defender,Centre-Back,right,183.0,,75000.0,0.0,0.0,0.0,0.0,0.0,0.0
110864,Sam Johnstone,Wolverhampton Wanderers,1993-03-25,Goalkeeper,Goalkeeper,right,193.0,4.0,2000000.0,11.0,0.0,0.0,990.0,0.0,0.0
110867,Jed Steer,Aston Villa,1992-09-23,Goalkeeper,Goalkeeper,left,183.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
111051,Nampalys Mendy,Watford FC,1992-06-23,Midfield,Defensive Midfield,right,168.0,35.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0
111059,Darnel Situ,Swansea City,1992-03-18,Defender,Centre-Back,right,187.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
111073,Ryan Allsop,AFC Bournemouth,1992-06-17,Goalkeeper,Goalkeeper,right,189.0,,900000.0,0.0,0.0,0.0,0.0,0.0,0.0
111114,Kevin Long,Burnley FC,1990-08-18,Defender,Centre-Back,right,188.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
111195,Joël Veltman,Brighton & Hove Albion,1992-01-15,Defender,Right-Back,right,184.0,28.0,1500000.0,22.0,1.0,0.0,870.0,4.0,0.0
111419,Sead Hajrovic,Arsenal FC,1993-06-04,Defender,Centre-Back,right,184.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
111422,Neeskens Kebano,Fulham FC,1992-03-10,Attack,Left Winger,right,170.0,,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
111455,Granit Xhaka,Sunderland AFC,1992-09-27,Midfield,Defensive Midfield,left,183.0,151.0,8000000.0,30.0,1.0,5.0,2541.0,7.0,0.0
111873,Emiliano Martínez,Aston Villa,1992-09-02,Goalkeeper,Goalkeeper,right,195.0,64.0,12000000.0,30.0,0.0,1.0,2655.0,2.0,0.0
112617,Philip Heise,Norwich City,1991-06-20,Defender,Left-Back,left,184.0,,600000.0,0.0,0.0,0.0,0.0,0.0,0.0
112668,Tomer Hemed,Brighton & Hove Albion,1987-05-02,Attack,Centre-Forward,right,182.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
113036,Romaine Sawyers,West Bromwich Albion,1991-11-02,Midfield,Attacking Midfield,right,175.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
114093,Greg Cunningham,Cardiff City,1991-01-31,Defender,Left-Back,left,183.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
114116,Richie Towell,Brighton & Hove Albion,1991-07-17,Midfield,Central Midfield,right,179.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
116648,Marcus Bettinelli,Manchester City,1992-05-24,Goalkeeper,Goalkeeper,right,193.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
116655,Alex Smith,Fulham FC,1991-10-31,Midfield,Central Midfield,left,177.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
117996,Phil Jones,Manchester United,1992-02-21,Defender,Centre-Back,right,185.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
118534,Michael Keane,Everton FC,1993-01-11,Defender,Centre-Back,right,188.0,12.0,3000000.0,29.0,3.0,1.0,2230.0,1.0,0.0
118535,Will Keane,Hull City,1993-01-11,Attack,Centre-Forward,right,188.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
119164,Ezequiel Schelotto,Brighton & Hove Albion,1989-05-23,Defender,Right-Back,right,187.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
119269,Shane Duffy,Fulham FC,1992-01-01,Defender,Centre-Back,right,193.0,,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
119553,Jack Grimmer,Fulham FC,1994-01-25,Defender,Right-Back,right,184.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
120186,Daniel Bachmann,Watford FC,1994-07-09,Goalkeeper,Goalkeeper,right,191.0,,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
120241,Jazz Richards,Cardiff City,1991-04-12,Defender,Right-Back,right,174.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
120629,Alphonse Areola,West Ham United,1993-02-27,Goalkeeper,Goalkeeper,right,195.0,5.0,4000000.0,20.0,0.0,1.0,1800.0,0.0,0.0
120706,Joe Mason,Cardiff City,1991-05-13,Attack,Centre-Forward,right,178.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
121223,Kwesi Appiah,Crystal Palace,1990-08-12,Attack,Centre-Forward,right,180.0,,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
121232,Callum Driver,West Ham United,1992-10-23,Defender,Right-Back,right,173.0,,,0.0,0.0,0.0,0.0,0.0,0.0
121236,Rob Hall,West Ham United,1993-10-20,Attack,Right Winger,left,173.0,,325000.0,0.0,0.0,0.0,0.0,0.0,0.0
121254,Adam Davies,Sheffield United,1992-07-17,Goalkeeper,Goalkeeper,right,185.0,6.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
121257,Adam Forshaw,Leeds United,1991-10-08,Midfield,Central Midfield,right,175.0,,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0
121269,Ryan Watson,Leicester City,1993-07-07,Midfield,Defensive Midfield,right,185.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
121279,Tom Carroll,Swansea City,1992-05-28,Midfield,Central Midfield,left,177.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
121324,John Egan,Hull City,1992-10-20,Defender,Centre-Back,right,185.0,38.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
121327,Matthew Fletcher,Hull City,1992-06-01,Attack,Centre-Forward,both,181.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
121335,Liam Marrs,Sunderland AFC,1992-11-26,Defender,Right-Back,right,175.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
121388,Jake Kean,Norwich City,1991-02-04,Goalkeeper,Goalkeeper,,193.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
121398,Tommy Smith,Huddersfield Town,1992-04-14,Defender,Right-Back,right,185.0,,700000.0,0.0,0.0,0.0,0.0,0.0,0.0
121410,Alex Nimely,Manchester City,1991-05-11,Attack,Centre-Forward,right,180.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
121474,Emyr Huws,Manchester City,1993-09-30,Midfield,Defensive Midfield,left,185.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
121477,Craig Dawson,Wolverhampton Wanderers,1990-05-06,Defender,Centre-Back,right,188.0,16.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0
121990,Wellington Silva,Arsenal FC,1993-01-06,Attack,Right Winger,right,170.0,,450000.0,0.0,0.0,0.0,0.0,0.0,0.0
122011,Markus Henriksen,Hull City,1992-07-25,Defender,Centre-Back,right,187.0,,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
122223,Sam Clucas,Swansea City,1990-09-25,Midfield,Central Midfield,left,178.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
122704,Zak Ansah,Arsenal FC,1994-05-04,Attack,Centre-Forward,,179.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
122721,Nico Yennaris,Arsenal FC,1993-05-24,Midfield,Defensive Midfield,right,171.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
122980,Ali Gabr,West Bromwich Albion,1989-01-10,Defender,Centre-Back,right,193.0,,700000.0,0.0,0.0,0.0,0.0,0.0,0.0
123275,Tom Cairney,Fulham FC,1991-01-20,Midfield,Central Midfield,left,185.0,2.0,500000.0,22.0,2.0,0.0,735.0,2.0,0.0
123536,Simon Moore,Sunderland AFC,1990-05-19,Goalkeeper,Goalkeeper,right,191.0,,75000.0,0.0,0.0,0.0,0.0,0.0,0.0
123551,Sam Morsy,Ipswich Town,1991-09-10,Midfield,Central Midfield,right,175.0,9.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
123682,Callum Wilson,West Ham United,1992-02-27,Attack,Centre-Forward,right,180.0,9.0,4000000.0,28.0,6.0,1.0,1130.0,1.0,0.0
124172,Danny Ward,Cardiff City,1990-12-09,Attack,Centre-Forward,left,180.0,,700000.0,0.0,0.0,0.0,0.0,0.0,0.0
124845,Grant Hall,Tottenham Hotspur,1991-10-29,Defender,Centre-Back,right,192.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
124884,Marco Bizot,Aston Villa,1991-03-10,Goalkeeper,Goalkeeper,right,193.0,1.0,1500000.0,5.0,0.0,0.0,405.0,0.0,0.0
125685,Luke Berry,Luton Town,1992-07-12,Midfield,Central Midfield,right,177.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
126195,Jernade Meade,Arsenal FC,1992-10-25,Defender,Left-Back,left,165.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
126249,Adam Buxton,Wigan Athletic,1992-05-12,Defender,Right-Back,right,185.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
126258,Lee Nicholls,Wigan Athletic,1992-10-05,Goalkeeper,Goalkeeper,right,191.0,,900000.0,0.0,0.0,0.0,0.0,0.0,0.0
126321,Carl Jenkinson,Arsenal FC,1992-02-08,Defender,Right-Back,right,185.0,,450000.0,0.0,0.0,0.0,0.0,0.0,0.0
126412,Ouasim Bouy,Leeds United,1993-06-11,Midfield,Defensive Midfield,left,181.0,,250000.0,0.0,0.0,0.0,0.0,0.0,0.0
126600,Kenny McLean,Norwich City,1992-01-08,Midfield,Central Midfield,left,183.0,59.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
126664,Lucas Digne,Aston Villa,1993-07-20,Defender,Left-Back,left,178.0,62.0,6000000.0,27.0,0.0,6.0,1601.0,2.0,0.0
126665,Idrissa Gueye,Everton FC,1989-09-26,Midfield,Defensive Midfield,right,174.0,135.0,500000.0,21.0,2.0,3.0,1756.0,1.0,0.0
127032,Serge Aurier,Nottingham Forest,1992-12-24,Defender,Right-Back,right,176.0,,3700000.0,0.0,0.0,0.0,0.0,0.0,0.0
127181,Benjamin Lecomte,Fulham FC,1991-04-26,Goalkeeper,Goalkeeper,left,186.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0
127202,Matz Sels,Nottingham Forest,1992-02-26,Goalkeeper,Goalkeeper,right,188.0,13.0,3500000.0,27.0,0.0,0.0,2307.0,1.0,0.0
128287,Derrick Williams,Aston Villa,1993-01-17,Defender,Centre-Back,left,180.0,,600000.0,0.0,0.0,0.0,0.0,0.0,0.0
128828,Tom Anderson,Burnley FC,1993-09-02,Defender,Centre-Back,right,193.0,,225000.0,0.0,0.0,0.0,0.0,0.0,0.0
128898,Jamal Blackman,Chelsea FC,1993-10-27,Goalkeeper,Goalkeeper,right,199.0,,350000.0,0.0,0.0,0.0,0.0,0.0,0.0
128900,Nathaniel Chalobah,Fulham FC,1994-12-12,Midfield,Defensive Midfield,right,185.0,,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0
128901,Conor Coady,Leicester City,1993-02-25,Defender,Centre-Back,right,185.0,10.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0
128904,Ben Gibson,Norwich City,1993-01-15,Defender,Centre-Back,left,185.0,,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
128906,Liam Moore,Leicester City,1993-01-31,Defender,Centre-Back,right,185.0,,700000.0,0.0,0.0,0.0,0.0,0.0,0.0
128909,Jack Robinson,Sheffield United,1993-09-01,Defender,Centre-Back,left,180.0,,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
128910,George Thorne,West Bromwich Albion,1993-01-04,Midfield,Central Midfield,right,188.0,,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
128911,Tom Thorpe,Manchester United,1993-01-13,Defender,Centre-Back,right,188.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
128912,Andre Wisdom,Liverpool FC,1993-05-09,Defender,Right-Back,right,186.0,,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
129067,Ethan Ebanks-Landell,Wolverhampton Wanderers,1992-12-16,Defender,Centre-Back,right,188.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
129078,Nathan Redmond,Burnley FC,1994-03-06,Attack,Right Winger,right,173.0,,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
129503,Josh Pritchard,Fulham FC,1992-09-23,Midfield,Defensive Midfield,right,181.0,,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
129627,Charlie Austin,West Bromwich Albion,1989-07-05,Attack,Centre-Forward,right,188.0,,275000.0,0.0,0.0,0.0,0.0,0.0,0.0
130164,Jordan Pickford,Everton FC,1994-03-07,Goalkeeper,Goalkeeper,left,185.0,89.0,13000000.0,34.0,0.0,0.0,3060.0,4.0,0.0
130216,Daniel Alfei,Swansea City,1992-02-23,Defender,Right-Back,right,180.0,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
130755,George Francomb,Norwich City,1991-09-08,Defender,Right-Back,right,180.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
131171,Juan Agudelo,Stoke City,1992-11-23,Attack,Centre-Forward,both,185.0,,375000.0,0.0,0.0,0.0,0.0,0.0,0.0
131505,Rodrigo,Leeds United,1991-03-06,Attack,Centre-Forward,left,182.0,,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
131978,Ross Barkley,Aston Villa,1993-12-05,Midfield,Central Midfield,right,189.0,33.0,4000000.0,21.0,3.0,1.0,852.0,1.0,0.0
131996,Bertrand Traoré,Sunderland AFC,1995-09-06,Attack,Right Winger,left,181.0,86.0,4000000.0,12.0,1.0,0.0,639.0,1.0,0.0
133392,Billy Knott,Sunderland AFC,1992-11-28,Midfield,Central Midfield,,173.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
133858,Phil Ofosu-Ayeh,Wolverhampton Wanderers,1991-09-15,Defender,Right-Back,right,181.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0
134270,Dan Burn,Newcastle United,1992-05-09,Defender,Centre-Back,left,201.0,9.0,4000000.0,25.0,1.0,3.0,1839.0,8.0,0.0
134294,Danny Ings,West Ham United,1992-07-23,Attack,Centre-Forward,right,177.0,3.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0
134416,Matthias Fanimo,West Ham United,1994-01-28,Attack,Right Winger,left,175.0,,150000.0,0.0,0.0,0.0,0.0,0.0,0.0
134424,Nick Powell,Manchester United,1994-03-23,Midfield,Attacking Midfield,both,183.0,,900000.0,0.0,0.0,0.0,0.0,0.0,0.0
135343,Fabian Schär,Newcastle United,1991-12-20,Defender,Centre-Back,right,186.0,86.0,4000000.0,12.0,0.0,0.0,740.0,1.0,0.0
